timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746870063.6834989,3,3,83586,8669316,0,87599,9348153,0
1746870063.6834989,3,4,82537,8635530,0,88763,9456698,0
1746870063.6834989,3,4294967294,0,0,0,0,0,0
1746870073.4894254,3,1,82662,8785934,0,96121,10138585,0
1746870073.4894254,3,2,85224,8930673,0,94968,10058266,0
1746870073.4894254,3,3,88292,9124207,0,92320,9819648,0
1746870073.4894254,3,4,87102,9080869,0,93471,9928137,0
1746870073.4894254,3,4294967294,0,0,0,0,0,0
1746870081.7274091,3,1,86942,9235778,0,101150,10631888,0
1746870081.7274091,3,2,89810,9402388,0,99895,10544025,0
1746870081.7274091,3,3,93169,9620492,0,97155,10297175,0
1746870081.7274091,3,4,91769,9567199,0,98313,10406718,0
1746870081.7274091,3,4294967294,0,0,0,0,0,0
1746870089.7910817,3,1,91091,9682204,0,105986,11106751,0
1746870089.7910817,3,2,94273,9868317,0,104702,11014973,0
1746870089.7910817,3,3,97759,10091991,0,101797,10751126,0
1746870089.7910817,3,4,96304,10031476,0,103018,10867838,0
1746870089.7910817,3,4294967294,0,0,0,0,0,0
1746870103.899985,3,1,709189,70260390,0,111128,11607902,0
1746870103.899985,3,2,99105,10340255,0,723419,71648582,0
1746870103.899985,3,3,102523,10550968,0,106782,11237906,0
1746870103.899985,3,4,101103,10496623,0,108169,11369231,0
1746870103.899985,3,4294967294,0,0,0,0,0,0
1746871235.433572,3,1,3499,381213,0,3968,422498,0
1746871235.433572,3,2,3527,382880,0,3944,421349,0
1746871235.433572,3,3,3541,382928,0,3936,420240,0
1746871235.433572,3,4,3550,383391,0,3937,419895,0
1746871235.433572,3,4294967294,0,0,0,0,0,0
1746871261.4810245,3,1,8756,950266,0,9883,1067205,0
1746871261.4810245,3,2,8795,952064,0,9851,1065685,0
1746871261.4810245,3,3,8796,952387,0,9843,1065666,0
1746871261.4810245,3,4,8807,954023,0,9831,1065049,0
1746871261.4810245,3,4294967294,0,0,0,0,0,0
1746871271.2007117,3,1,13792,1465949,0,15526,1651224,0
1746871271.2007117,3,2,13828,1467364,0,15499,1648048,0
1746871271.2007117,3,3,13869,1471251,0,15470,1644761,0
1746871271.2007117,3,4,13856,1469552,0,15465,1646655,0
1746871271.2007117,3,4294967294,0,0,0,0,0,0
1746871281.3974948,3,1,18997,2030780,0,21354,2262967,0
1746871281.3974948,3,2,19060,2033494,0,21306,2258427,0
1746871281.3974948,3,3,19085,2036790,0,21291,2258049,0
1746871281.3974948,3,4,19082,2033580,0,21290,2258431,0
1746871281.3974948,3,4294967294,0,0,0,0,0,0
1746871291.7995982,3,1,24202,2603566,0,27280,2932801,0
1746871291.7995982,3,2,24282,2602001,0,27194,2926161,0
1746871291.7995982,3,3,24341,2609709,0,27116,2915980,0
1746871291.7995982,3,4,24364,2610727,0,27126,2918088,0
1746871291.7995982,3,4294967294,0,0,0,0,0,0
1746871302.6046069,3,1,29312,3095949,0,33079,3527545,0
1746871302.6046069,3,2,29417,3094818,0,32951,3520191,0
1746871302.6046069,3,3,29469,3100626,0,32780,3497680,0
1746871302.6046069,3,4,29606,3115510,0,32743,3497353,0
1746871302.6046069,3,4294967294,0,0,0,0,0,0
1746871312.4001124,3,1,34403,3683751,0,38852,4165798,0
1746871312.4001124,3,2,34487,3673891,0,38654,4149050,0
1746871312.4001124,3,3,34592,3677952,0,38526,4128750,0
1746871312.4001124,3,4,34862,3701469,0,38390,4120489,0
1746871312.4001124,3,4294967294,0,0,0,0,0,0
1746871729.1386213,3,1,5103,708749,0,5781,827654,0
1746871729.1386213,3,2,5153,713390,0,5728,825261,0
1746871729.1386213,3,3,5208,708712,0,5741,829302,0
1746871729.1386213,3,4,5174,712007,0,5737,825699,0
1746871729.1386213,3,4294967294,0,0,0,0,0,0
1746871744.865607,3,1,10289,1454685,0,11646,1660293,0
1746871744.865607,3,2,10524,1488072,0,11586,1654742,0
1746871744.865607,3,3,10522,1451144,0,11549,1658244,0
1746871744.865607,3,4,10424,1461183,0,11566,1654914,0
1746871744.865607,3,4294967294,0,0,0,0,0,0
1746871753.5066085,3,1,15524,2268967,0,17547,2383271,0
1746871753.5066085,3,2,15935,2320516,0,17426,2370343,0
1746871753.5066085,3,3,15874,2272162,0,17388,2378479,0
1746871753.5066085,3,4,15725,2274182,0,17459,2377541,0
1746871753.5066085,3,4294967294,0,0,0,0,0,0
1746871763.3807528,3,1,20612,2955314,0,23392,3148503,0
1746871763.3807528,3,2,21192,3008405,0,23175,3124477,0
1746871763.3807528,3,3,21287,2989021,0,23098,3139514,0
1746871763.3807528,3,4,20896,2956543,0,23250,3144431,0
1746871763.3807528,3,4294967294,0,0,0,0,0,0
1746871775.891111,3,1,25697,3583430,0,29354,4079740,0
1746871775.891111,3,2,26456,3648541,0,28909,4024807,0
1746871775.891111,3,3,26624,3628651,0,28641,4007795,0
1746871775.891111,3,4,26115,3587288,0,28928,4037233,0
1746871775.891111,3,4294967294,0,0,0,0,0,0
1746871786.3292472,3,1,30532,4227126,0,34932,4833827,0
1746871786.3292472,3,2,31341,4298246,0,34388,4769097,0
1746871786.3292472,3,3,31659,4270482,0,33815,4706092,0
1746871786.3292472,3,4,30937,4220766,0,34279,4760660,0
1746871786.3292472,3,4294967294,0,0,0,0,0,0
1746871794.614837,3,1,35621,5009276,0,40847,5540869,0
1746871794.614837,3,2,36564,5081178,0,40134,5458249,0
1746871794.614837,3,3,37056,5088092,0,39514,5394882,0
1746871794.614837,3,4,36214,5010355,0,40066,5456943,0
1746871794.614837,3,4294967294,0,0,0,0,0,0
1746871805.3154058,3,1,40588,5636130,0,46520,6233601,0
1746871805.3154058,3,2,41675,5709665,0,45786,6149440,0
1746871805.3154058,3,3,42351,5740471,0,45061,6075880,0
1746871805.3154058,3,4,41399,5645000,0,45738,6149240,0
1746871805.3154058,3,4294967294,0,0,0,0,0,0
1746871817.6627035,3,1,45518,6228862,0,52250,7092377,0
1746871817.6627035,3,2,46727,6305649,0,51358,6989904,0
1746871817.6627035,3,3,47492,6339552,0,50448,6891091,0
1746871817.6627035,3,4,46396,6233868,0,51188,6973579,0
1746871817.6627035,3,4294967294,0,0,0,0,0,0
1746871828.7948937,3,1,50334,6808169,0,57791,7807838,0
1746871828.7948937,3,2,51648,6888288,0,56896,7707731,0
1746871828.7948937,3,3,52610,6937039,0,55743,7575448,0
1746871828.7948937,3,4,51386,6823015,0,56616,7680754,0
1746871828.7948937,3,4294967294,0,0,0,0,0,0
1746871838.1119902,3,1,55111,7495636,0,63207,8434840,0
1746871838.1119902,3,2,56607,7579967,0,62297,8341250,0
1746871838.1119902,3,3,57655,7625910,0,61037,8197650,0
1746871838.1119902,3,4,56238,7489983,0,61974,8308514,0
1746871838.1119902,3,4294967294,0,0,0,0,0,0
1746871847.9747684,3,1,59900,8123680,0,68646,9075901,0
1746871847.9747684,3,2,61438,8203245,0,67565,8969006,0
1746871847.9747684,3,3,62662,8284342,0,66272,8823097,0
1746871847.9747684,3,4,61226,8123169,0,67261,8938912,0
1746871847.9747684,3,4294967294,0,0,0,0,0,0
1746871859.2282662,3,1,64491,8651621,0,73861,9703076,0
1746871859.2282662,3,2,66231,8740151,0,72718,9591042,0
1746871859.2282662,3,3,67628,8830691,0,71392,9446095,0
1746871859.2282662,3,4,66091,8659863,0,72432,9562541,0
1746871859.2282662,3,4294967294,0,0,0,0,0,0
1746871871.1154459,3,1,69004,9186287,0,79037,10448349,0
1746871871.1154459,3,2,70910,9276297,0,77768,10319933,0
1746871871.1154459,3,3,72407,9372836,0,76323,10163110,0
1746871871.1154459,3,4,70782,9198958,0,77497,10296273,0
1746871871.1154459,3,4294967294,0,0,0,0,0,0
1746871881.8354716,3,1,73399,9708217,0,84101,11040082,0
1746871881.8354716,3,2,75487,9806537,0,82730,10904604,0
1746871881.8354716,3,3,77095,9913682,0,81202,10733859,0
1746871881.8354716,3,4,75361,9727172,0,82393,10875446,0
1746871881.8354716,3,4294967294,0,0,0,0,0,0
1746871890.7919145,3,1,77788,10312108,0,89024,11595299,0
1746871890.7919145,3,2,79990,10409064,0,87532,11453589,0
1746871890.7919145,3,3,81624,10509671,0,86075,11294457,0
1746871890.7919145,3,4,79831,10319515,0,87177,11420810,0
1746871890.7919145,3,4294967294,0,0,0,0,0,0
1746871901.333324,3,1,82133,10843545,0,93882,12152095,0
1746871901.333324,3,2,84540,10937799,0,92394,12013294,0
1746871901.333324,3,3,86241,11058597,0,90854,11849653,0
1746871901.333324,3,4,84342,10852108,0,91996,11979336,0
1746871901.333324,3,4294967294,0,0,0,0,0,0
1746871910.3567226,3,1,86412,11319443,0,98789,12724032,0
1746871910.3567226,3,2,89104,11435388,0,97310,12591218,0
1746871910.3567226,3,3,90943,11560173,0,95549,12395958,0
1746871910.3567226,3,4,88887,11341634,0,96841,12542728,0
1746871910.3567226,3,4294967294,0,0,0,0,0,0
1746871920.2652209,3,1,90619,11810577,0,103498,13361044,0
1746871920.2652209,3,2,93467,11928707,0,102052,13243363,0
1746871920.2652209,3,3,95477,12072932,0,100212,13032380,0
1746871920.2652209,3,4,93245,11833848,0,101605,13193909,0
1746871920.2652209,3,4294967294,0,0,0,0,0,0
1746872231.8439178,3,1,4923,450722,0,5595,510086,0
1746872231.8439178,3,2,5009,458627,0,5538,505354,0
1746872231.8439178,3,3,5557,502175,0,5402,494421,0
1746872231.8439178,3,4,4955,453720,0,5555,507470,0
1746872231.8439178,3,4294967294,0,0,0,0,0,0
1746872251.7586954,3,1,9995,913569,0,11385,1043423,0
1746872251.7586954,3,2,10216,931925,0,11273,1032543,0
1746872251.7586954,3,3,11306,1018760,0,10932,1007747,0
1746872251.7586954,3,4,10052,919978,0,11344,1038901,0
1746872251.7586954,3,4294967294,0,0,0,0,0,0
1746872261.796605,3,1,15223,1389219,0,17323,1574407,0
1746872261.796605,3,2,15575,1417991,0,17227,1565046,0
1746872261.796605,3,3,17301,1561427,0,16604,1513840,0
1746872261.796605,3,4,15309,1395515,0,17285,1570752,0
1746872261.796605,3,4294967294,0,0,0,0,0,0
1746872272.2588549,3,1,20412,1866056,0,23264,2111646,0
1746872272.2588549,3,2,20939,1902903,0,23118,2098224,0
1746872272.2588549,3,3,23131,2081387,0,22262,2031702,0
1746872272.2588549,3,4,20540,1872149,0,23206,2105777,0
1746872272.2588549,3,4294967294,0,0,0,0,0,0
1746872282.0711086,3,1,25730,2359650,0,29409,2672862,0
1746872282.0711086,3,2,26297,2398371,0,29136,2648907,0
1746872282.0711086,3,3,29148,2633390,0,28074,2564482,0
1746872282.0711086,3,4,25906,2366536,0,29153,2649316,0
1746872282.0711086,3,4294967294,0,0,0,0,0,0
1746872292.4386501,3,1,30978,2828340,0,35573,3225330,0
1746872292.4386501,3,2,31571,2865229,0,35051,3180811,0
1746872292.4386501,3,3,35128,3159791,0,33731,3073149,0
1746872292.4386501,3,4,31256,2842217,0,34994,3173587,0
1746872292.4386501,3,4294967294,0,0,0,0,0,0
1746872932.1704822,3,1,4579,540744,0,5209,550599,0
1746872932.1704822,3,2,4934,564993,0,5055,539173,0
1746872932.1704822,3,3,4867,550640,0,5163,546768,0
1746872932.1704822,3,4,4642,544149,0,5159,547316,0
1746872932.1704822,3,4294967294,0,0,0,0,0,0
1746872951.3660104,3,1,9621,1012326,0,10974,1260213,0
1746872951.3660104,3,2,10461,1077659,0,10692,1247884,0
1746872951.3660104,3,3,10034,1040598,0,10757,1257342,0
1746872951.3660104,3,4,9833,1025749,0,10899,1255715,0
1746872951.3660104,3,4294967294,0,0,0,0,0,0
1746872961.408103,3,1,14718,1622125,0,16711,1889930,0
1746872961.408103,3,2,15974,1695300,0,16347,1860444,0
1746872961.408103,3,3,15274,1641656,0,16393,1866314,0
1746872961.408103,3,4,14974,1631820,0,16630,1884510,0
1746872961.408103,3,4294967294,0,0,0,0,0,0
1746885829.1457753,3,1,713,76866,0,800,87709,0
1746885829.1457753,3,2,727,77911,0,789,86527,0
1746885829.1457753,3,3,728,78192,0,790,86804,0
1746885829.1457753,3,4,708,75821,0,803,88289,0
1746885829.1457753,3,4294967294,0,0,0,0,0,0
1746885856.20886,3,1,5608,607865,0,6359,683309,0
1746885856.20886,3,2,5853,629316,0,6228,671355,0
1746885856.20886,3,3,5665,610958,0,6313,680987,0
1746885856.20886,3,4,5713,613640,0,6315,680253,0
1746885856.20886,3,4294967294,0,0,0,0,0,0
1746885872.917659,3,1,10440,1126925,0,11828,1275749,0
1746885872.917659,3,2,10969,1170609,0,11653,1259212,0
1746885872.917659,3,3,10690,1143274,0,11788,1273258,0
1746885872.917659,3,4,10718,1144593,0,11753,1269793,0
1746885872.917659,3,4294967294,0,0,0,0,0,0
1746885882.883172,3,1,15415,1667888,0,17439,1876970,0
1746885882.883172,3,2,16117,1726394,0,17203,1856252,0
1746885882.883172,3,3,15676,1683122,0,17382,1874040,0
1746885882.883172,3,4,15703,1682170,0,17335,1871140,0
1746885882.883172,3,4294967294,0,0,0,0,0,0
1746885893.470046,3,1,20427,2211946,0,23146,2491638,0
1746885893.470046,3,2,21227,2278800,0,22831,2465927,0
1746885893.470046,3,3,20728,2225186,0,23001,2482348,0
1746885893.470046,3,4,20791,2230785,0,22959,2481464,0
1746885893.470046,3,4294967294,0,0,0,0,0,0
1746885903.3038297,3,1,25336,2718680,0,28836,3091079,0
1746885903.3038297,3,2,26413,2808623,0,28345,3049013,0
1746885903.3038297,3,3,25747,2736092,0,28608,3075021,0
1746885903.3038297,3,4,25889,2752884,0,28399,3056134,0
1746885903.3038297,3,4294967294,0,0,0,0,0,0
1746885913.9823525,3,1,30187,3245738,0,34635,3727916,0
1746885913.9823525,3,2,31641,3372305,0,33990,3674638,0
1746885913.9823525,3,3,30854,3278987,0,34160,3688438,0
1746885913.9823525,3,4,31152,3313320,0,33887,3660729,0
1746885913.9823525,3,4294967294,0,0,0,0,0,0
1746885924.2303646,3,1,34913,3750758,0,40200,4308487,0
1746885924.2303646,3,2,36800,3908378,0,39526,4254396,0
1746885924.2303646,3,3,35922,3808051,0,39580,4256476,0
1746885924.2303646,3,4,36353,3853285,0,39239,4217262,0
1746885924.2303646,3,4294967294,0,0,0,0,0,0
